id	age	default	housing	loan	contact	month	day_of_week	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	y
2107	32	no	yes	no	cellular	aug	mon	4	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
2108	31	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
2108	31	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
2109	32	no	yes	no	cellular	may	thu	12	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
2110	39	no	no	no	telephone	may	mon	5	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
2111	24	unknown	yes	yes	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
2111	24	unknown	yes	yes	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
2112	57	no	yes	no	cellular	jun	mon	2	999	0	nonexistent	-2.9	92.963	-40.8	1.266	5076.2	yes
2113	27	no	yes	no	cellular	may	fri	3	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	no
2114	44	no	yes	no	cellular	aug	thu	2	999	0	nonexistent	-2.9	92.201	-31.4	0.883	5076.2	yes
2114	44	no	yes	no	cellular	aug	thu	2	999	0	nonexistent	-2.9	92.201	-31.4	0.883	5076.2	yes
2115	32	no	yes	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
2116	37	no	yes	no	telephone	jun	fri	2	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
2117	29	no	no	no	cellular	nov	wed	3	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
2118	31	no	yes	no	cellular	mar	tue	1	10	1	success	-1.8	93.369	-34.8	0.646	5008.7	yes
2119	58	unknown	yes	no	cellular	jul	fri	4	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2120	32	no	yes	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
2120	32	no	yes	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
2121	48	unknown	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
2122	42	no	yes	no	cellular	may	fri	2	999	0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	no
2123	31	no	no	yes	cellular	nov	wed	2	3	6	success	-1.1	94.767	-50.8	1.048	4963.6	no
2124	41	unknown	no	no	telephone	jun	fri	3	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
2124	41	unknown	no	no	telephone	jun	fri	3	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
2125	33	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
2125	33	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
2126	45	no	no	no	telephone	jul	wed	5	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2127	30	no	no	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	no
2128	30	no	no	no	telephone	jul	wed	3	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
2128	30	no	no	no	telephone	jul	wed	3	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
2129	53	no	yes	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
2130	32	unknown	unknown	unknown	cellular	jul	tue	4	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
2131	27	no	yes	no	cellular	apr	fri	1	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
2131	27	no	yes	no	cellular	apr	fri	1	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
2132	46	no	yes	no	cellular	jul	tue	6	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
2133	29	no	no	no	cellular	aug	tue	4	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
2134	43	no	no	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
2135	26	no	no	no	cellular	oct	fri	2	999	1	failure	-3.4	92.431	-26.9	0.73	5017.5	no
2136	47	no	yes	no	cellular	aug	tue	3	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
2136	47	no	yes	no	cellular	aug	tue	3	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
2137	39	unknown	no	no	telephone	may	tue	4	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	yes
2138	29	no	yes	yes	cellular	jul	thu	8	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
2139	33	no	no	no	cellular	jun	wed	1	3	1	success	-1.7	94.055	-39.8	0.715	4991.6	yes
2140	56	no	yes	yes	cellular	aug	tue	1	3	2	success	-2.9	92.201	-31.4	0.883	5076.2	no
2141	30	no	yes	no	cellular	jun	fri	2	999	0	nonexistent	-2.9	92.963	-40.8	1.268	5076.2	yes
2142	32	no	no	yes	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
2143	33	no	no	no	cellular	oct	mon	1	999	3	failure	-1.1	94.601	-49.5	0.977	4963.6	no
2144	49	no	no	no	telephone	may	mon	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2145	33	no	yes	no	cellular	may	wed	1	999	1	failure	-1.8	92.893	-46.2	1.281	5099.1	no
2146	58	no	no	no	cellular	nov	wed	1	999	0	nonexistent	-3.4	92.649	-30.1	0.716	5017.5	no
2147	37	unknown	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
2148	48	no	no	no	cellular	jun	tue	1	999	0	nonexistent	-2.9	92.963	-40.8	1.252	5076.2	no
2149	39	no	no	no	cellular	apr	tue	3	999	0	nonexistent	-1.8	93.075	-47.1	1.453	5099.1	no
2150	53	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2151	59	unknown	no	yes	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
2152	40	unknown	no	yes	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2153	44	no	yes	yes	cellular	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
2154	39	no	no	no	telephone	oct	thu	1	999	0	nonexistent	-0.1	93.798	-40.4	4.921	5195.8	yes
2155	30	no	yes	no	cellular	jun	fri	2	999	0	nonexistent	-2.9	92.963	-40.8	1.268	5076.2	no
2156	48	no	yes	no	cellular	aug	wed	7	999	0	nonexistent	1.4	93.444	-36.1	4.967	5228.1	no
2156	48	no	yes	no	cellular	aug	wed	7	999	0	nonexistent	1.4	93.444	-36.1	4.967	5228.1	no
2157	51	no	yes	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
2158	29	no	no	no	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
2159	38	no	no	no	cellular	may	fri	2	999	0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	no
2160	30	unknown	yes	no	telephone	may	fri	4	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
2161	62	no	yes	yes	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.264	5099.1	no
2162	30	no	yes	no	cellular	aug	thu	4	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
2163	36	no	yes	no	cellular	aug	fri	1	3	2	success	-2.9	92.201	-31.4	0.849	5076.2	yes
2164	32	no	no	no	telephone	may	fri	3	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
2165	56	no	yes	yes	cellular	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
2165	56	no	yes	yes	cellular	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
2166	39	no	yes	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
2167	36	no	no	yes	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2168	36	no	yes	no	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
2169	34	no	yes	no	cellular	may	tue	1	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	no
2170	21	no	no	no	cellular	oct	tue	1	999	0	nonexistent	-1.1	94.601	-49.5	0.982	4963.6	yes
2171	44	unknown	yes	no	cellular	apr	mon	3	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
2172	31	no	no	no	telephone	jun	thu	4	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	yes
2173	37	no	no	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
2174	37	no	yes	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2175	30	no	yes	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
2176	47	no	yes	no	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2177	41	no	no	no	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2177	41	no	no	no	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2178	33	no	yes	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
2179	57	no	yes	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
2180	29	no	no	no	telephone	may	fri	5	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
2181	33	no	no	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	no
2182	40	no	yes	yes	cellular	aug	fri	4	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
2183	43	unknown	unknown	unknown	cellular	may	tue	1	999	1	failure	-1.8	92.893	-46.2	1.291	5099.1	yes
2184	27	no	yes	yes	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
2185	41	no	no	no	telephone	may	fri	6	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2186	58	unknown	yes	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
2186	58	unknown	yes	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
2187	28	no	no	yes	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
2188	55	no	yes	no	cellular	aug	tue	2	6	3	success	-1.7	94.027	-38.3	0.904	4991.6	yes
2189	54	no	no	no	cellular	oct	thu	3	999	0	nonexistent	-1.1	94.601	-49.5	0.987	4963.6	no
2190	56	no	no	no	cellular	nov	wed	3	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
2191	56	unknown	yes	no	cellular	nov	fri	1	999	1	failure	-0.1	93.2	-42.0	4.021	5195.8	no
2192	40	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
2193	49	no	no	no	cellular	jul	mon	4	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
2194	30	no	no	no	cellular	aug	mon	4	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
2195	29	no	no	no	telephone	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
2196	31	no	no	yes	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
2196	31	no	no	yes	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
2197	30	no	no	no	cellular	may	wed	1	999	1	failure	-1.8	92.893	-46.2	1.281	5099.1	no
2198	34	no	yes	no	cellular	aug	mon	4	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
2199	44	no	no	no	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
2200	32	no	no	no	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	no
2201	38	no	no	no	cellular	nov	wed	2	999	0	nonexistent	-1.1	94.767	-50.8	1.03	4963.6	yes
2202	37	no	yes	no	cellular	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
2203	29	no	no	no	cellular	jul	thu	23	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
2204	30	no	yes	no	cellular	aug	mon	12	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
2205	54	no	yes	no	cellular	apr	thu	1	999	0	nonexistent	-1.8	93.075	-47.1	1.365	5099.1	no
2206	43	no	yes	yes	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
2207	33	no	no	no	telephone	may	wed	5	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2208	32	unknown	yes	no	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
2209	57	no	yes	no	cellular	nov	thu	6	999	0	nonexistent	-1.1	94.767	-50.8	1.031	4963.6	no
2209	57	no	yes	no	cellular	nov	thu	6	999	0	nonexistent	-1.1	94.767	-50.8	1.031	4963.6	no
2210	29	no	yes	no	cellular	aug	fri	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
2211	36	unknown	yes	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
2212	48	no	yes	no	cellular	may	tue	1	3	3	success	-1.8	93.876	-40.0	0.668	5008.7	yes
2213	30	no	yes	yes	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.299	5099.1	no
2214	45	no	yes	no	cellular	sep	fri	1	999	2	failure	-3.4	92.379	-29.8	0.741	5017.5	no
2215	42	no	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
2216	31	no	no	no	cellular	jul	wed	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2217	28	no	yes	no	cellular	may	tue	9	999	1	failure	-1.8	92.893	-46.2	1.344	5099.1	no
2218	53	no	yes	no	cellular	jun	tue	3	999	0	nonexistent	-2.9	92.963	-40.8	1.262	5076.2	yes
2219	58	no	yes	no	telephone	oct	mon	1	999	0	nonexistent	-1.1	94.601	-49.5	0.953	4963.6	no
2220	32	no	no	yes	cellular	apr	fri	2	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
2221	31	no	no	no	cellular	aug	wed	3	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
2222	53	no	no	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
2222	53	no	no	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
2223	53	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
2224	32	no	yes	yes	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
2225	32	no	unknown	unknown	telephone	jun	thu	3	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
2226	43	no	yes	no	telephone	may	thu	2	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
2227	44	unknown	no	no	telephone	jun	thu	2	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	no
2228	45	unknown	no	no	cellular	aug	thu	3	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
2229	41	unknown	no	no	cellular	apr	fri	1	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
2230	64	no	yes	yes	cellular	aug	thu	1	999	0	nonexistent	-2.9	92.201	-31.4	0.873	5076.2	no
2231	30	no	yes	no	telephone	jul	thu	10	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
2232	31	no	no	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	yes
2233	27	unknown	no	no	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	yes
2234	38	no	yes	yes	cellular	nov	wed	3	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
2235	37	no	no	yes	cellular	may	mon	1	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	no
2236	50	unknown	unknown	unknown	telephone	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.966	5228.1	no
2237	60	unknown	yes	no	telephone	may	wed	6	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
2238	50	no	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
2239	34	no	no	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2240	45	no	no	yes	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2241	39	unknown	yes	no	cellular	may	thu	1	999	1	failure	-1.8	92.893	-46.2	1.327	5099.1	no
2241	39	unknown	yes	no	cellular	may	thu	1	999	1	failure	-1.8	92.893	-46.2	1.327	5099.1	no
2242	36	unknown	no	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
2242	36	unknown	no	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
2243	34	no	yes	no	cellular	jul	tue	3	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	yes
2244	31	no	yes	no	cellular	may	wed	1	999	1	failure	-1.8	92.893	-46.2	1.281	5099.1	yes
2245	27	no	yes	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
2246	35	no	yes	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2247	50	no	no	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2248	53	no	yes	no	cellular	nov	tue	2	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
2249	27	no	yes	no	cellular	may	thu	2	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
2250	57	no	no	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2250	57	no	no	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2251	37	no	unknown	unknown	cellular	may	wed	5	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	no
2252	59	unknown	no	no	telephone	may	thu	16	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
2253	49	no	no	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
2254	32	no	no	yes	cellular	nov	mon	2	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	no
2255	34	no	yes	no	cellular	may	thu	4	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
2256	25	no	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2257	45	unknown	yes	yes	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
2258	34	unknown	no	no	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
2259	29	no	no	no	telephone	jun	thu	2	999	0	nonexistent	-2.9	92.963	-40.8	1.26	5076.2	no
2259	29	no	no	no	telephone	jun	thu	2	999	0	nonexistent	-2.9	92.963	-40.8	1.26	5076.2	no
2260	53	unknown	yes	no	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2261	29	unknown	yes	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
2262	39	no	no	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
2263	40	no	yes	no	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	no
2264	27	no	yes	no	cellular	mar	mon	1	6	1	success	-1.8	93.369	-34.8	0.652	5008.7	yes
2265	55	no	yes	no	cellular	oct	tue	1	999	0	nonexistent	-3.4	92.431	-26.9	0.728	5017.5	no
2266	32	no	no	no	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
2267	54	no	yes	no	cellular	aug	wed	4	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
2268	39	unknown	yes	no	cellular	nov	mon	1	999	1	failure	-0.1	93.2	-42.0	4.191	5195.8	no
2269	43	no	no	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
2269	43	no	no	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
2270	41	no	yes	no	telephone	jun	wed	1	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	no
2271	26	no	no	yes	cellular	nov	wed	1	999	1	failure	-3.4	92.649	-30.1	0.719	5017.5	no
2272	52	no	yes	yes	cellular	aug	wed	3	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
2273	44	no	no	no	cellular	aug	wed	2	4	1	success	-2.9	92.201	-31.4	0.879	5076.2	no
2274	38	unknown	no	no	cellular	nov	wed	3	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
2275	42	no	unknown	unknown	cellular	jun	tue	1	999	1	failure	-2.9	92.963	-40.8	1.099	5076.2	no
2276	44	no	no	no	cellular	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
2277	27	no	yes	no	telephone	may	fri	4	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	no
2278	28	no	no	no	telephone	jun	wed	2	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	yes
2279	47	no	yes	no	cellular	aug	mon	2	999	0	nonexistent	-2.9	92.201	-31.4	0.843	5076.2	yes
2280	34	no	yes	no	cellular	jul	mon	6	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
2281	55	unknown	yes	yes	cellular	may	mon	1	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	no
2282	34	no	yes	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
2283	25	no	no	no	telephone	aug	tue	3	999	0	nonexistent	-2.9	92.201	-31.4	0.838	5076.2	no
2284	31	no	yes	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
2285	35	unknown	yes	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
2285	35	unknown	yes	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
2286	50	no	no	no	cellular	sep	thu	4	999	3	failure	-1.1	94.199	-37.5	0.878	4963.6	no
2287	22	no	no	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
2288	48	unknown	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
2289	35	unknown	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
2290	34	no	yes	no	cellular	nov	wed	2	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
2291	50	no	yes	yes	telephone	nov	tue	3	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
2292	25	no	yes	no	cellular	jul	tue	1	999	1	failure	-2.9	92.469	-33.6	1.044	5076.2	no
2293	51	no	yes	no	telephone	may	mon	1	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	no
2293	51	no	yes	no	telephone	may	mon	1	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	no
2294	32	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
2294	32	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
2295	59	no	yes	no	cellular	dec	thu	3	6	1	success	-3.0	92.713	-33.0	0.7	5023.5	no
2296	37	unknown	no	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	no
2297	40	no	no	no	cellular	nov	tue	1	999	1	failure	-0.1	93.2	-42.0	4.153	5195.8	no
2298	26	no	yes	no	telephone	jun	wed	1	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
2298	26	no	yes	no	telephone	jun	wed	1	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
2299	32	no	no	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
2300	33	no	yes	yes	cellular	apr	wed	1	999	0	nonexistent	-1.8	93.075	-47.1	1.498	5099.1	yes
2301	35	unknown	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
2302	32	no	yes	no	telephone	jun	wed	12	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	no
2303	35	unknown	no	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2304	31	no	yes	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	yes
2304	31	no	yes	no	cellular	nov	mon	1	999	0	nonexistent	-0.1	93.2	-42.0	4.191	5195.8	yes
2305	38	no	no	no	telephone	jun	fri	3	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	yes
2306	30	no	no	no	cellular	aug	tue	3	999	1	failure	-1.7	94.027	-38.3	0.899	4991.6	yes
2307	32	no	yes	no	telephone	may	wed	2	999	0	nonexistent	-1.8	92.893	-46.2	1.27	5099.1	yes
2308	44	no	no	no	cellular	may	thu	3	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
2309	35	no	yes	no	cellular	jul	mon	8	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2310	48	unknown	no	no	telephone	jun	thu	4	999	0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	no
2311	52	unknown	no	no	cellular	nov	wed	1	999	1	failure	-0.1	93.2	-42.0	4.12	5195.8	no
2312	41	no	yes	yes	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	no
2313	65	no	no	no	cellular	jun	mon	2	999	0	nonexistent	-2.9	92.963	-40.8	1.266	5076.2	no
2314	43	no	no	no	cellular	jul	mon	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
2315	40	no	no	yes	cellular	nov	mon	1	999	1	failure	-0.1	93.2	-42.0	4.191	5195.8	no
2315	40	no	no	yes	cellular	nov	mon	1	999	1	failure	-0.1	93.2	-42.0	4.191	5195.8	no
2316	30	no	no	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
2317	66	no	no	no	cellular	jul	wed	1	999	1	failure	-1.7	94.215	-40.3	0.896	4991.6	no
2318	44	no	no	no	telephone	jun	mon	1	999	0	nonexistent	-1.7	94.055	-39.8	0.72	4991.6	no
2319	35	no	yes	yes	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
